Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
M183265,1600 Block Of Quesada  Avenue,San Francisco,CA,94124,12/06/2018,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39038232256685 37.732801300480155)
M183188,0 Block Of Pinto  Avenue,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48218723702945 37.72036960153002)
M183179,100 Block Of Bucareli  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48070676503478 37.71648967040354)
M183257,0 Block Of Chumasero  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47297240046355 37.71323913181143)
M183182,400 Block Of Serrano  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
M183181,0 Block Of Acevedo  Avenue,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48385230270067 37.719762860772285)
M183187,400 Block Of Vidal  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48485230077682 37.716703423987134)
M183175,4300 Block Of 3rd  Street,San Francisco,CA,94124,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.38932136946795 37.73831907695918)
M183185,300 Block Of Arballo  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
M183184,100 Block Of Font  Boulevard,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M183256,100 Block Of Font  Boulevard,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M183174,4300 Block Of 3rd  Street,San Francisco,CA,94124,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.38932136946795 37.73831907695918)
M183180,300 Block Of Garces  Drive,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48243944891465 37.71627353522585)
M183173,400 Block Of Monterey  Boulevard,San Francisco,CA,94127,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,POINT (-122.4454441203288 37.73146036019103)
M183178,700 Block Of Ellis  Street,San Francisco,CA,94109,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41854619959317 37.78418669080499)
M183176,0 Block Of Henry  Street,San Francisco,CA,94114,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.4322284571081 37.76678388838899)
M183183,100 Block Of Font  Boulevard,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M183177,700 Block Of Ellis  Street,San Francisco,CA,94109,12/03/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41854619959317 37.78418669080499)
M183186,100 Block Of Font  Boulevard,San Francisco,CA,94132,12/03/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47362991995713 37.71554505295899)
M183172,500 Block Of 36th  Avenue,San Francisco,CA,94121,11/29/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49638256282381 37.77859268369871)
M183213,300 Block Of Alemany  Boulevard,San Francisco,CA,94110,11/28/2018,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.41236979666932 37.734070470274865)
M183171,1600 Block Of 26th  Avenue,San Francisco,CA,94122,11/28/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.48410023249124 37.75670992687571)
M183166,1200 Block Of Judah  Street,San Francisco,CA,94122,11/27/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Inner Sunset,POINT (-122.47538568056642 37.761674548632435)
M183169,2700 Block Of Polk  Street,San Francisco,CA,94109,11/27/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Russian Hill,POINT (-122.42306317426146 37.80201530041956)
M183164,4400 Block Of Fulton  Street,San Francisco,CA,94121,11/27/2018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.47937475917922 37.772844910720714)
M183212,1400 Block Of 36th  Avenue,San Francisco,CA,94122,11/27/2018,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,01/20/2024,4,Sunset/Parkside,POINT (-122.49507877582252 37.75996595076876)
M183165,800 Block Of Bay  Street,San Francisco,CA,94109,11/27/2018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Russian Hill,POINT (-122.4210085580125 37.804731725623625)
M183167,1500 Block Of Jones  Street,San Francisco,CA,94109,11/27/2018,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41484720004017 37.795441440359184)
M183170,1300 Block Of 10th  Avenue,San Francisco,CA,94122,11/27/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46738726623819 37.76305589284421)
M183161,100 Block Of Vicksburg  Street,San Francisco,CA,94114,11/26/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Noe Valley,POINT (-122.42858598584684 37.752807884111505)
M183231,800 Block Of 39th  Avenue,San Francisco,CA,94121,11/26/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49918187285427 37.772821309391176)
M183157,0 Block Of Brady  Street,San Francisco,CA,94103,11/21/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,POINT (-122.42008435391327 37.772548429191886)
M183158,5800 Block Of California  Street,San Francisco,CA,94121,11/21/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.48018416122342 37.784046145050134)
M183159,300 Block Of Bosworth  Street,San Francisco,CA,94112,11/21/2018,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Outer Mission,POINT (-122.4298418592362 37.73329842271724)
M183160,1400 Block Of 39th  Avenue,San Francisco,CA,94122,11/21/2018,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.4982897656074 37.75982483816909)
M183155,600 Block Of Scott  Street,San Francisco,CA,94117,11/20/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43629187105371 37.77566314522479)
M183218,800 Block Of Hampshire  Street,San Francisco,CA,94110,11/20/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Potrero Hill,POINT (-122.40776134003491 37.75851219968846)
M183220,800 Block Of Hampshire  Street,San Francisco,CA,94110,11/20/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Potrero Hill,POINT (-122.40776134003491 37.75851219968846)
M183156,2400 Block Of 15th  Street,San Francisco,CA,94114,11/20/2018,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43783499336023 37.766027118634376)
M183221,800 Block Of Hampshire  Street,San Francisco,CA,94110,11/20/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Potrero Hill,POINT (-122.40776134003491 37.75851219968846)
M183219,800 Block Of Hampshire  Street,San Francisco,CA,94110,11/20/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Potrero Hill,POINT (-122.40776134003491 37.75851219968846)
M183149,1500 Block Of Jones  Street,San Francisco,CA,94109,11/19/2018,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41484720004017 37.795441440359184)
M183151,1200 Block Of Sutter  Street,San Francisco,CA,94109,11/19/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.42092615657926 37.7875981618368)
M183150,0 Block Of Gough  Street,San Francisco,CA,94102,11/19/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.42233924385985 37.77337779763666)
M183148,1000 Block Of Montgomery  Street,San Francisco,CA,94133,11/19/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.404026438762 37.79868897284875)
M183152,300 Block Of Parker  Avenue,San Francisco,CA,94118,11/19/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Lone Mountain/USF,POINT (-122.45385924398529 37.77963629254177)
M183154,2200 Block Of Pacific  Avenue,San Francisco,CA,94115,11/19/2018,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.43227948033355 37.79371656384235)
M183153,1300 Block Of Diamond  Street,San Francisco,CA,94131,11/19/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Noe Valley,POINT (-122.43594747409391 37.74677171428852)
M183147,1500 Block Of Jones  Street,San Francisco,CA,94109,11/19/2018,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41484720004017 37.795441440359184)
M183146,200 Block Of Montana  Street,San Francisco,CA,94112,11/19/2018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,POINT (-122.46142291178968 37.716526917892736)
M183209,2800 Block Of Octavia  Street,San Francisco,CA,94123,11/16/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Marina,POINT (-122.42907645652487 37.79838277335475)
M183142,0 Block Of Norton  Street,San Francisco,CA,94112,11/16/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Outer Mission,POINT (-122.43578028260238 37.724957269751556)
M183208,2800 Block Of Octavia  Street,San Francisco,CA,94123,11/16/2018,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Marina,POINT (-122.42907645652487 37.79838277335475)
M183141,100 Block Of Bay  Street,San Francisco,CA,94133,11/16/2018,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40991001719514 37.80613401826373)
M183211,2200 Block Of 20th  Avenue,San Francisco,CA,94116,11/16/2018,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,01/12/2024,4,Sunset/Parkside,POINT (-122.47689067469777 37.74580397957008)
M183139,4300 Block Of 3rd  Street,San Francisco,CA,94124,11/15/2018,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,10,Bayview Hunters Point,POINT (-122.38932136946795 37.73831907695918)
M183138,2000 Block Of Lane  Street,San Francisco,CA,94124,11/15/2018,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.392077468486 37.72944073576476)
